Carrier Code,Date (MM/DD/YYYY),Flight Number,Tail Number,Origin Airport,Scheduled Arrival Time,Actual Arrival Time,Scheduled Elapsed Time (Minutes),Actual Elapsed Time (Minutes),Arrival Delay (Minutes),Wheels-on Time,Taxi-In time (Minutes),Delay Carrier (Minutes),Delay Weather (Minutes),Delay National Aviation System (Minutes),Delay Security (Minutes),Delay Late Aircraft Arrival (Minutes)
UA,2/22/2022,1874,N62889,IAD,23:29,0:02,69,65,33,23:57,5,0,0,0,0,33
UA,2/23/2019,607,N831UA,ORD,21:20,21:15,105,105,-5,21:11,4,0,0,0,0,0
UA,2/23/2020,1643,N17730,ORD,21:19,0:15,109,99,176,0:11,4,23,0,0,0,153
UA,2/23/2022,1094,N422UA,ORD,20:59,20:33,109,86,-26,20:28,5,0,0,0,0,0
UA,2/23/2022,1200,N819UA,DEN,15:09,14:51,199,173,-18,14:46,5,0,0,0,0,0
UA,2/23/2022,1874,N69818,IAD,23:29,23:18,69,61,-11,23:13,5,0,0,0,0,0
UA,2/24/2019,607,N448UA,ORD,21:20,21:20,105,110,0,21:14,6,0,0,0,0,0
UA,2/24/2020,1643,N17730,ORD,21:19,21:02,109,102,-17,20:58,4,0,0,0,0,0
UA,2/24/2022,1094,N871UA,ORD,20:59,21:57,109,159,58,21:53,4,8,0,50,0,0
UA,2/24/2022,1200,N828UA,DEN,15:09,14:56,199,175,-13,14:52,4,0,0,0,0,0
UA,2/24/2022,1874,N69885,IAD,23:29,23:19,69,60,-10,23:15,4,0,0,0,0,0
UA,2/25/2019,607,N814UA,ORD,21:20,22:28,105,104,68,22:22,6,0,0,0,0,68
UA,2/25/2020,1643,N38727,ORD,21:19,21:11,109,100,-8,21:06,5,0,0,0,0,0
UA,2/25/2022,1094,N415UA,ORD,20:59,20:59,109,97,0,20:52,7,0,0,0,0,0
UA,2/25/2022,1200,,DEN,15:09,0:00,199,0,0,0:00,0,0,0,0,0,0
UA,2/25/2022,1874,N37422,IAD,23:29,1:48,69,71,139,1:43,5,0,0,2,0,137
UA,2/26/2019,607,N838UA,ORD,21:20,21:49,105,105,29,21:44,5,29,0,0,0,0
UA,2/26/2020,1643,N17719,ORD,21:19,21:23,109,103,4,21:20,3,0,0,0,0,0
UA,2/26/2022,1094,N403UA,ORD,20:59,20:50,109,101,-9,20:45,5,0,0,0,0,0
UA,2/26/2022,1200,N873UA,DEN,15:09,15:22,199,207,13,15:17,5,0,0,0,0,0
UA,2/26/2022,1874,N78438,IAD,23:29,23:33,69,65,4,23:28,5,0,0,0,0,0
UA,2/27/2019,607,N827UA,ORD,21:20,21:16,105,104,-4,21:09,7,0,0,0,0,0
UA,2/27/2020,1643,N17719,ORD,21:19,21:12,109,110,-7,21:09,3,0,0,0,0,0
UA,2/27/2022,1094,N485UA,ORD,20:59,21:01,109,112,2,20:56,5,0,0,0,0,0
UA,2/27/2022,1200,N895UA,DEN,15:09,15:20,199,198,11,15:14,6,0,0,0,0,0
UA,2/27/2022,1874,N65832,IAD,23:29,23:24,69,68,-5,23:19,5,0,0,0,0,0
UA,2/28/2019,607,N805UA,ORD,21:20,21:11,105,102,-9,21:07,4,0,0,0,0,0
UA,2/28/2020,1643,N73275,ORD,0:13,0:05,106,106,-8,0:01,4,0,0,0,0,0
UA,2/28/2022,1094,N808UA,ORD,20:59,21:03,109,102,4,20:59,4,0,0,0,0,0
UA,2/28/2022,1200,N824UA,DEN,15:09,15:00,199,185,-9,14:54,6,0,0,0,0,0
UA,2/28/2022,1874,N64844,IAD,23:29,23:32,69,64,3,23:27,5,0,0,0,0,0
UA,2/29/2020,617,N13716,ORD,21:19,22:10,109,102,51,22:04,6,0,0,11,0,40
UA,3/1/2019,607,N803UA,ORD,21:20,21:40,105,94,20,21:37,3,1,0,0,0,19
UA,3/1/2020,1643,N38727,ORD,21:19,20:52,109,92,-27,20:48,4,0,0,0,0,0
UA,3/1/2022,1094,N852UA,ORD,20:59,20:51,109,103,-8,20:46,5,0,0,0,0,0
UA,3/1/2022,1200,N823UA,DEN,15:09,15:02,199,190,-7,14:56,6,0,0,0,0,0
UA,3/1/2022,1874,N28478,IAD,23:29,23:34,69,80,5,23:28,6,0,0,0,0,0
UA,3/2/2019,607,N805UA,ORD,20:45,21:17,105,95,32,21:10,7,32,0,0,0,0
UA,3/2/2020,1643,N27724,ORD,21:19,21:21,109,109,2,21:15,6,0,0,0,0,0
UA,3/2/2022,1094,N484UA,ORD,20:59,20:52,109,107,-7,20:46,6,0,0,0,0,0
UA,3/2/2022,1200,N4888U,DEN,15:09,14:52,199,188,-17,14:46,6,0,0,0,0,0
UA,3/2/2022,1874,N61882,IAD,23:29,23:30,69,72,1,23:23,7,0,0,0,0,0
UA,3/3/2019,607,N467UA,ORD,21:20,23:42,105,105,142,23:36,6,6,0,0,0,136
UA,3/3/2019,1419,N24706,ORD,11:45,11:49,110,97,4,11:45,4,0,0,0,0,0
UA,3/3/2020,1643,N14704,ORD,21:19,21:06,109,99,-13,21:02,4,0,0,0,0,0
UA,3/3/2022,1094,N827UA,ORD,20:59,21:34,109,111,35,21:28,6,33,0,2,0,0
UA,3/3/2022,1200,N892UA,DEN,15:09,14:52,199,185,-17,14:47,5,0,0,0,0,0
UA,3/4/2019,607,N843UA,ORD,21:20,21:21,105,106,1,21:16,5,0,0,0,0,0
UA,3/4/2020,1643,N13720,ORD,21:19,21:05,109,100,-14,20:58,7,0,0,0,0,0
UA,3/4/2022,1094,N839UA,ORD,20:58,20:32,109,90,-26,20:27,5,0,0,0,0,0
UA,3/4/2022,1200,N471UA,DEN,15:05,15:50,200,180,45,15:46,4,4,0,0,0,41
UA,3/4/2022,1874,N829UA,IAD,23:19,23:25,69,75,6,23:21,4,0,0,0,0,0
UA,3/5/2019,607,N843UA,ORD,20:45,20:49,105,104,4,20:42,7,0,0,0,0,0
UA,3/5/2020,1643,N16703,ORD,20:52,20:26,112,90,-26,20:24,2,0,0,0,0,0
UA,3/5/2022,1094,N821UA,ORD,20:58,21:23,109,108,25,21:19,4,5,0,0,0,20
UA,3/5/2022,1200,N408UA,DEN,15:05,15:10,200,197,5,15:06,4,0,0,0,0,0
UA,3/5/2022,1874,N879UA,IAD,23:19,23:17,69,69,-2,23:12,5,0,0,0,0,0
UA,3/6/2019,607,N895UA,ORD,21:20,21:21,105,108,1,21:16,5,0,0,0,0,0
UA,3/6/2020,1643,N13716,ORD,20:52,20:58,112,112,6,20:54,4,0,0,0,0,0
UA,3/6/2022,1094,N892UA,ORD,20:58,21:29,109,101,31,21:23,6,0,0,0,0,31
UA,3/6/2022,1200,N404UA,DEN,15:05,17:04,200,227,119,16:59,5,0,92,27,0,0
UA,3/6/2022,1874,N833UA,IAD,23:19,23:12,69,64,-7,23:08,4,0,0,0,0,0
UA,3/7/2019,607,N848UA,ORD,21:20,21:29,105,96,9,21:23,6,0,0,0,0,0
UA,3/7/2020,561,N448UA,ORD,0:06,23:58,111,110,-8,23:51,7,0,0,0,0,0
UA,3/7/2022,1094,N893UA,ORD,20:58,20:54,109,105,-4,20:39,15,0,0,0,0,0
UA,3/7/2022,1200,N453UA,DEN,15:05,15:01,200,194,-4,14:37,24,0,0,0,0,0
UA,3/7/2022,1874,N822UA,IAD,23:19,0:23,69,59,64,0:18,5,64,0,0,0,0
UA,3/8/2019,607,N27722,ORD,21:55,21:51,110,96,-4,21:46,5,0,0,0,0,0
UA,3/8/2020,561,N16732,ORD,0:06,23:54,111,104,-12,23:50,4,0,0,0,0,0
UA,3/8/2022,1094,N892UA,ORD,20:58,20:34,109,90,-24,20:29,5,0,0,0,0,0
UA,3/8/2022,1200,N458UA,DEN,15:05,15:20,200,202,15,15:14,6,13,0,2,0,0
UA,3/8/2022,1874,N811UA,IAD,23:19,23:07,69,63,-12,23:01,6,0,0,0,0,0
UA,3/9/2019,607,N24702,ORD,21:50,21:57,110,109,7,21:52,5,0,0,0,0,0
UA,3/9/2020,1643,N16701,ORD,20:52,22:47,112,106,115,22:44,3,0,0,5,0,110
UA,3/9/2022,1094,N893UA,ORD,20:58,20:56,109,108,-2,20:51,5,0,0,0,0,0
UA,3/9/2022,1200,N453UA,DEN,15:05,15:06,200,190,1,14:59,7,0,0,0,0,0
UA,3/9/2022,1874,N873UA,IAD,23:19,0:18,69,101,59,0:12,6,3,0,32,0,24
UA,3/10/2019,607,N27722,ORD,21:50,22:07,110,93,17,22:02,5,10,0,0,0,7
UA,3/10/2020,1643,N24706,ORD,20:52,20:45,112,111,-7,20:40,5,0,0,0,0,0
UA,3/10/2022,1094,N816UA,ORD,20:58,21:14,109,89,16,21:09,5,2,0,0,0,14
UA,3/10/2022,1200,N488UA,DEN,15:05,15:03,200,176,-2,14:58,5,0,0,0,0,0
UA,3/10/2022,1874,N846UA,IAD,23:19,23:15,69,64,-4,23:10,5,0,0,0,0,0
UA,3/11/2019,607,N16703,ORD,21:50,21:46,110,108,-4,21:42,4,0,0,0,0,0
UA,3/11/2020,1643,N21723,ORD,20:52,21:00,112,94,8,20:56,4,0,0,0,0,0
UA,3/11/2022,1094,N878UA,ORD,20:58,20:48,109,96,-10,20:43,5,0,0,0,0,0
UA,3/11/2022,1200,N453UA,DEN,15:05,14:38,200,175,-27,14:32,6,0,0,0,0,0
UA,3/11/2022,1874,N851UA,IAD,23:19,23:23,69,67,4,23:16,7,0,0,0,0,0
UA,3/12/2019,607,N825UA,ORD,21:50,21:38,110,101,-12,21:34,4,0,0,0,0,0
UA,3/12/2020,1643,N68842,ORD,20:52,20:52,112,111,0,20:48,4,0,0,0,0,0
UA,3/12/2022,1094,N818UA,ORD,20:58,21:10,109,115,12,21:06,4,0,0,0,0,0
UA,3/12/2022,1200,N416UA,DEN,15:05,15:07,200,197,2,15:01,6,0,0,0,0,0
UA,3/12/2022,1874,N828UA,IAD,23:19,0:24,69,70,65,0:19,5,64,0,1,0,0
UA,3/13/2019,607,N38727,ORD,21:50,21:27,110,91,-23,21:23,4,0,0,0,0,0
UA,3/13/2020,1643,N27722,ORD,20:52,20:44,112,105,-8,20:39,5,0,0,0,0,0
UA,3/13/2022,1094,N845UA,ORD,20:58,20:43,109,95,-15,20:39,4,0,0,0,0,0
UA,3/13/2022,1200,N469UA,DEN,15:05,15:03,200,187,-2,14:59,4,0,0,0,0,0
UA,3/13/2022,1874,N897UA,IAD,23:19,23:33,69,67,14,23:28,5,0,0,0,0,0
UA,3/14/2019,607,N27724,ORD,21:50,23:49,110,111,119,23:44,5,0,0,17,0,102
UA,3/14/2020,561,N461UA,ORD,0:06,23:45,111,92,-21,23:40,5,0,0,0,0,0
UA,3/14/2022,1094,N877UA,ORD,20:58,20:46,109,101,-12,20:39,7,0,0,0,0,0
UA,3/14/2022,1200,N469UA,DEN,15:05,15:06,200,190,1,15:00,6,0,0,0,0,0
UA,3/14/2022,1874,N878UA,IAD,23:19,0:25,69,61,66,0:22,3,4,0,0,0,62
UA,3/15/2019,607,N15710,ORD,21:50,21:44,110,108,-6,21:38,6,0,0,0,0,0
UA,3/15/2020,561,N37274,ORD,0:06,0:12,111,86,6,0:08,4,0,0,0,0,0
UA,3/15/2022,1094,N854UA,ORD,20:58,20:46,109,103,-12,20:38,8,0,0,0,0,0
UA,3/15/2022,1200,N460UA,DEN,15:05,14:55,200,189,-10,14:50,5,0,0,0,0,0
UA,3/15/2022,1874,N816UA,IAD,23:19,23:15,69,71,-4,23:09,6,0,0,0,0,0
UA,3/16/2019,607,N16703,ORD,21:50,21:43,110,101,-7,21:39,4,0,0,0,0,0
UA,3/16/2020,1643,N14704,ORD,20:52,20:59,112,98,7,20:55,4,0,0,0,0,0
UA,3/16/2022,1094,N812UA,ORD,20:58,21:21,109,94,23,21:17,4,5,0,0,0,18
UA,3/16/2022,1200,N407UA,DEN,15:05,14:48,200,185,-17,14:43,5,0,0,0,0,0
UA,3/16/2022,1874,N4888U,IAD,23:19,23:19,69,61,0,23:15,4,0,0,0,0,0
UA,3/17/2019,607,N16701,ORD,21:50,21:41,110,104,-9,21:36,5,0,0,0,0,0
UA,3/17/2020,1643,N16709,ORD,20:52,20:27,112,95,-25,20:23,4,0,0,0,0,0
UA,3/17/2022,1094,N817UA,ORD,20:58,21:22,109,127,24,21:00,22,0,0,18,0,6
UA,3/17/2022,1200,N489UA,DEN,15:05,20:22,200,189,317,20:16,6,221,0,0,0,96
UA,3/17/2022,1874,N892UA,IAD,23:19,23:35,69,70,16,23:30,5,15,0,1,0,0
UA,3/18/2019,607,N15710,ORD,21:50,21:43,110,105,-7,21:38,5,0,0,0,0,0
UA,3/18/2020,1643,N13716,ORD,20:52,20:56,112,118,4,20:52,4,0,0,0,0,0
UA,3/18/2022,1094,N814UA,ORD,20:58,20:48,109,102,-10,20:44,4,0,0,0,0,0
UA,3/18/2022,1200,N473UA,DEN,15:05,14:54,200,191,-11,14:51,3,0,0,0,0,0
UA,3/18/2022,1874,N845UA,IAD,23:19,1:07,69,65,108,1:03,4,0,0,0,0,108
UA,3/19/2019,607,N889UA,ORD,21:50,21:37,110,105,-13,21:32,5,0,0,0,0,0
UA,3/19/2020,1643,N33714,ORD,20:52,20:23,112,94,-29,20:20,3,0,0,0,0,0
UA,3/19/2022,1094,N879UA,ORD,20:58,20:52,109,108,-6,20:47,5,0,0,0,0,0
UA,3/19/2022,1200,N454UA,DEN,15:05,0:00,200,0,0,0:00,0,0,0,0,0,0
UA,3/19/2022,1874,N848UA,IAD,23:19,23:24,69,67,5,23:19,5,0,0,0,0,0
UA,3/20/2019,607,N16732,ORD,21:50,21:48,110,113,-2,21:43,5,0,0,0,0,0
UA,3/20/2020,1643,N13716,ORD,20:52,20:11,112,84,-41,20:07,4,0,0,0,0,0
UA,3/20/2022,1094,N822UA,ORD,20:58,20:55,109,105,-3,20:50,5,0,0,0,0,0
UA,3/20/2022,1200,N410UA,DEN,15:05,15:58,200,206,53,15:52,6,6,0,6,0,41
UA,3/20/2022,1874,N853UA,IAD,23:19,23:42,69,73,23,23:36,6,19,0,4,0,0
UA,3/21/2019,607,N38727,ORD,21:50,21:35,110,102,-15,21:30,5,0,0,0,0,0
UA,3/21/2020,561,,ORD,0:06,0:00,111,0,0,0:00,0,0,0,0,0,0
UA,3/21/2022,1094,N844UA,ORD,20:58,20:45,109,100,-13,20:41,4,0,0,0,0,0
UA,3/21/2022,1200,N493UA,DEN,15:05,15:13,200,198,8,15:07,6,0,0,0,0,0
UA,3/21/2022,1874,N898UA,IAD,23:19,23:28,69,75,9,23:23,5,0,0,0,0,0
UA,3/22/2019,607,N17719,ORD,21:50,21:59,110,116,9,21:50,9,0,0,0,0,0
UA,3/22/2020,561,,ORD,0:06,0:00,111,0,0,0:00,0,0,0,0,0,0
UA,3/22/2022,1094,N854UA,ORD,20:58,20:57,109,90,-1,20:53,4,0,0,0,0,0
UA,3/22/2022,1200,N469UA,DEN,15:05,15:04,200,192,-1,15:01,3,0,0,0,0,0
UA,3/22/2022,1874,N846UA,IAD,23:19,0:30,69,62,71,0:25,5,0,0,0,0,71
UA,3/23/2019,607,N23721,ORD,21:50,21:32,110,99,-18,21:26,6,0,0,0,0,0
UA,3/23/2020,1643,N34460,ORD,20:52,20:10,112,92,-42,20:06,4,0,0,0,0,0
UA,3/23/2022,1094,N809UA,ORD,20:58,21:25,109,111,27,21:21,4,6,0,2,0,19
UA,3/23/2022,1200,N467UA,DEN,15:05,15:33,200,203,28,15:29,4,25,0,3,0,0
UA,3/23/2022,1874,N820UA,IAD,23:19,23:37,69,64,18,23:33,4,18,0,0,0,0
UA,3/24/2019,607,N23721,ORD,21:50,21:48,110,111,-2,21:43,5,0,0,0,0,0
UA,3/24/2020,1643,,ORD,20:52,0:00,112,0,0,0:00,0,0,0,0,0,0
UA,3/24/2022,1094,N852UA,ORD,20:58,20:51,109,103,-7,20:45,6,0,0,0,0,0
UA,3/24/2022,1200,N414UA,DEN,15:05,14:57,200,191,-8,14:52,5,0,0,0,0,0
UA,3/24/2022,1874,N844UA,IAD,23:19,23:25,69,66,6,23:19,6,0,0,0,0,0
UA,3/25/2019,607,N38727,ORD,21:50,21:40,110,93,-10,21:38,2,0,0,0,0,0
UA,3/25/2020,1643,,ORD,20:52,0:00,112,0,0,0:00,0,0,0,0,0,0
UA,3/25/2022,1094,N828UA,ORD,20:58,21:14,109,109,16,21:09,5,16,0,0,0,0
UA,3/25/2022,1200,N462UA,DEN,15:05,14:51,200,189,-14,14:46,5,0,0,0,0,0
UA,3/25/2022,1874,N423UA,IAD,23:19,23:32,69,68,13,23:26,6,0,0,0,0,0
UA,3/26/2019,607,N853UA,ORD,21:50,21:37,110,102,-13,21:32,5,0,0,0,0,0
UA,3/26/2020,1643,,ORD,20:52,0:00,112,0,0,0:00,0,0,0,0,0,0
UA,3/26/2022,1094,N876UA,ORD,20:58,20:49,109,103,-9,20:45,4,0,0,0,0,0
UA,3/26/2022,1200,N449UA,DEN,15:02,15:03,197,202,1,14:58,5,0,0,0,0,0
UA,3/26/2022,1874,N871UA,IAD,23:19,23:30,69,72,11,23:24,6,0,0,0,0,0
UA,3/27/2019,607,N13718,ORD,21:50,21:39,110,94,-11,21:33,6,0,0,0,0,0
UA,3/27/2020,1643,,ORD,20:52,0:00,112,0,0,0:00,0,0,0,0,0,0
UA,3/27/2022,1041,N845UA,DEN,15:11,15:07,202,195,-4,15:02,5,0,0,0,0,0
UA,3/27/2022,1185,N895UA,ORD,22:19,22:03,113,106,-16,21:58,5,0,0,0,0,0
UA,3/27/2022,2027,N822UA,IAD,23:37,23:34,70,75,-3,23:28,6,0,0,0,0,0
UA,3/28/2019,607,N25705,ORD,21:50,21:23,110,90,-27,21:18,5,0,0,0,0,0
UA,3/28/2020,561,N64844,ORD,0:28,23:46,111,83,-42,23:42,4,0,0,0,0,0
UA,3/28/2022,1041,N466UA,DEN,15:06,15:01,198,196,-5,14:55,6,0,0,0,0,0
UA,3/28/2022,1185,N882UA,ORD,21:59,21:43,113,103,-16,21:37,6,0,0,0,0,0
UA,3/28/2022,2027,N875UA,IAD,23:37,23:34,70,72,-3,23:29,5,0,0,0,0,0
UA,3/29/2019,607,N39728,ORD,21:50,21:25,110,92,-25,21:22,3,0,0,0,0,0
UA,3/29/2020,2039,,ORD,20:48,0:00,108,0,0,0:00,0,0,0,0,0,0
UA,3/29/2022,1041,N466UA,DEN,15:06,15:25,198,216,19,15:22,3,0,0,19,0,0
UA,3/29/2022,1185,N872UA,ORD,21:59,0:49,113,96,170,0:44,5,0,0,0,0,170
UA,3/29/2022,2027,N873UA,IAD,23:37,23:25,70,65,-12,23:22,3,0,0,0,0,0
UA,3/30/2019,607,N454UA,ORD,21:50,21:51,110,89,1,21:47,4,0,0,0,0,0
UA,3/30/2020,2039,,ORD,20:48,0:00,108,0,0,0:00,0,0,0,0,0,0
UA,3/30/2022,1041,N407UA,DEN,15:06,14:58,198,194,-8,14:44,14,0,0,0,0,0
UA,3/30/2022,1185,N893UA,ORD,21:59,21:53,113,105,-6,21:48,5,0,0,0,0,0
UA,3/30/2022,2027,N809UA,IAD,23:37,23:23,70,68,-14,23:18,5,0,0,0,0,0
UA,3/31/2019,607,N38727,ORD,20:55,20:34,110,97,-21,20:29,5,0,0,0,0,0
UA,3/31/2020,1453,,ORD,20:48,0:00,108,0,0,0:00,0,0,0,0,0,0
UA,3/31/2021,1224,N39423,ORD,21:36,21:14,116,95,-22,21:09,5,0,0,0,0,0
UA,3/31/2022,1041,N493UA,DEN,15:06,14:55,198,195,-11,14:49,6,0,0,0,0,0
UA,3/31/2022,1185,N854UA,ORD,21:59,22:35,113,95,36,22:31,4,13,0,0,0,23
UA,3/31/2022,2027,N845UA,IAD,23:37,1:03,70,59,86,0:58,5,0,0,0,0,86
UA,4/1/2019,607,N17752,ORD,21:02,21:00,110,110,-2,20:55,5,0,0,0,0,0
UA,4/1/2020,1453,,ORD,20:48,0:00,108,0,0,0:00,0,0,0,0,0,0
UA,4/1/2021,1224,N69835,ORD,21:36,23:11,116,0,0,23:04,7,0,0,0,0,0
UA,4/1/2022,1041,N448UA,DEN,15:06,15:09,198,201,3,15:05,4,0,0,0,0,0
UA,4/1/2022,1185,N467UA,ORD,21:59,22:46,113,101,47,22:41,5,0,0,0,0,47
UA,4/1/2022,2027,N844UA,IAD,23:37,1:02,70,70,85,0:56,6,50,0,0,0,35
UA,4/2/2019,607,N459UA,ORD,21:02,20:42,110,98,-20,20:38,4,0,0,0,0,0
UA,4/2/2020,1453,,ORD,20:48,0:00,108,0,0,0:00,0,0,0,0,0,0
UA,4/2/2021,1224,N897UA,ORD,21:46,21:29,116,101,-17,21:25,4,0,0,0,0,0
UA,4/2/2022,1041,N897UA,DEN,15:11,14:54,202,192,-17,14:49,5,0,0,0,0,0
UA,4/2/2022,2027,N830UA,IAD,23:37,23:29,70,63,-8,23:24,5,0,0,0,0,0
UA,4/3/2019,607,N15751,ORD,21:02,20:52,110,105,-10,20:47,5,0,0,0,0,0
UA,4/3/2020,1453,,ORD,20:48,0:00,108,0,0,0:00,0,0,0,0,0,0
UA,4/3/2021,1224,N427UA,ORD,18:33,18:13,113,100,-20,18:08,5,0,0,0,0,0
UA,4/3/2022,1041,N436UA,DEN,15:11,15:16,202,190,5,15:09,7,0,0,0,0,0
UA,4/3/2022,1185,N844UA,ORD,22:04,22:47,113,98,43,22:42,5,43,0,0,0,0
UA,4/3/2022,2027,N479UA,IAD,23:37,23:38,70,71,1,23:30,8,0,0,0,0,0
UA,4/4/2019,607,N39728,ORD,21:02,21:03,110,114,1,20:59,4,0,0,0,0,0
UA,4/4/2020,1453,,ORD,20:48,0:00,108,0,0,0:00,0,0,0,0,0,0
UA,4/4/2021,1224,N896UA,ORD,21:46,22:00,116,95,14,21:55,5,0,0,0,0,0
UA,4/4/2022,1041,N837UA,DEN,15:06,14:54,198,192,-12,14:49,5,0,0,0,0,0
UA,4/4/2022,1185,N832UA,ORD,21:59,21:29,113,89,-30,21:24,5,0,0,0,0,0
UA,4/4/2022,2027,N850UA,IAD,23:37,23:41,70,85,4,23:36,5,0,0,0,0,0
UA,4/5/2019,607,N24702,ORD,21:02,23:28,110,95,146,23:24,4,0,0,5,0,141
UA,4/5/2020,1453,N33714,ORD,20:48,20:36,108,105,-12,20:32,4,0,0,0,0,0
UA,4/5/2021,1224,N38443,ORD,21:36,21:18,116,101,-18,21:13,5,0,0,0,0,0
UA,4/5/2022,1041,N815UA,DEN,15:06,14:38,198,178,-28,14:33,5,0,0,0,0,0
UA,4/5/2022,1185,N848UA,ORD,21:59,22:17,113,94,18,22:12,5,0,0,0,0,18
UA,4/5/2022,2027,N813UA,IAD,23:37,8:11,70,84,514,8:07,4,58,0,14,0,442
UA,4/6/2019,607,N486UA,ORD,21:02,20:57,110,109,-5,20:49,8,0,0,0,0,0
UA,4/6/2020,1453,,ORD,20:48,0:00,108,0,0,0:00,0,0,0,0,0,0
UA,4/6/2021,790,N424UA,ORD,21:36,21:35,116,91,-1,21:31,4,0,0,0,0,0
UA,4/6/2022,1041,N818UA,DEN,15:06,15:07,198,182,1,15:03,4,0,0,0,0,0
UA,4/6/2022,1185,N844UA,ORD,21:59,21:35,113,99,-24,21:31,4,0,0,0,0,0
UA,4/6/2022,2027,N894UA,IAD,23:37,1:00,70,63,83,0:52,8,83,0,0,0,0
UA,4/7/2019,607,N17719,ORD,21:02,22:27,110,176,85,22:22,5,0,19,66,0,0
UA,4/7/2020,1453,N39728,ORD,20:48,20:41,108,95,-7,20:38,3,0,0,0,0,0
UA,4/7/2022,1041,N877UA,DEN,15:06,16:10,198,205,64,16:05,5,47,0,7,0,10
UA,4/7/2022,1185,N872UA,ORD,21:59,21:54,113,105,-5,21:49,5,0,0,0,0,0
UA,4/7/2022,2027,N829UA,IAD,23:37,23:18,70,57,-19,23:13,5,0,0,0,0,0
UA,4/8/2019,607,N16732,ORD,21:02,20:53,110,106,-9,20:48,5,0,0,0,0,0
UA,4/8/2020,1453,N75436,ORD,20:48,20:29,108,100,-19,20:25,4,0,0,0,0,0
UA,4/8/2022,1041,N837UA,DEN,15:06,15:05,198,202,-1,15:01,4,0,0,0,0,0
UA,4/8/2022,1185,N832UA,ORD,21:59,21:51,113,104,-8,21:47,4,0,0,0,0,0
UA,4/8/2022,2027,N848UA,IAD,23:37,23:37,70,62,0,23:31,6,0,0,0,0,0
UA,4/9/2019,607,N432UA,ORD,21:02,20:45,110,100,-17,20:39,6,0,0,0,0,0
UA,4/9/2020,1453,N69826,ORD,20:48,20:27,108,99,-21,20:22,5,0,0,0,0,0
UA,4/9/2022,1041,N424UA,DEN,15:11,15:08,202,200,-3,15:03,5,0,0,0,0,0
UA,4/9/2022,1185,N817UA,ORD,20:58,20:51,113,104,-7,20:46,5,0,0,0,0,0
UA,4/9/2022,2027,N898UA,IAD,23:37,23:51,70,62,14,23:45,6,0,0,0,0,0
UA,4/10/2019,607,N21723,ORD,21:02,20:43,110,94,-19,20:39,4,0,0,0,0,0
UA,4/10/2020,1453,N13718,ORD,20:48,20:29,108,106,-19,20:25,4,0,0,0,0,0
UA,4/10/2022,1041,N826UA,DEN,15:11,14:58,202,188,-13,14:54,4,0,0,0,0,0
UA,4/10/2022,1185,N848UA,ORD,22:04,21:43,113,94,-21,21:39,4,0,0,0,0,0
UA,4/10/2022,2027,N823UA,IAD,23:37,23:40,70,77,3,23:33,7,0,0,0,0,0
UA,4/11/2019,607,N27733,ORD,21:02,21:00,110,92,-2,20:57,3,0,0,0,0,0
UA,4/11/2020,1453,N13718,ORD,20:48,20:49,108,109,1,20:44,5,0,0,0,0,0
UA,4/11/2022,1041,N409UA,DEN,15:06,14:35,198,178,-31,14:30,5,0,0,0,0,0
UA,4/11/2022,1185,N890UA,ORD,21:59,21:46,113,104,-13,21:41,5,0,0,0,0,0
UA,4/11/2022,2027,N827UA,IAD,23:37,23:31,70,67,-6,23:26,5,0,0,0,0,0
UA,4/12/2019,607,N16703,ORD,21:02,20:50,110,102,-12,20:46,4,0,0,0,0,0
UA,4/12/2020,1453,N13718,ORD,20:48,20:21,108,92,-27,20:18,3,0,0,0,0,0
UA,4/12/2022,1041,N497UA,DEN,15:06,15:00,198,186,-6,14:54,6,0,0,0,0,0
UA,4/12/2022,1185,N409UA,ORD,21:59,23:48,113,100,109,23:43,5,17,0,0,0,92
UA,4/12/2022,2027,N851UA,IAD,23:37,0:02,70,70,25,23:51,11,25,0,0,0,0
UA,4/13/2019,607,N443UA,ORD,21:02,20:56,110,105,-6,20:52,4,0,0,0,0,0
UA,4/13/2020,1453,N21723,ORD,20:48,20:36,108,100,-12,20:32,4,0,0,0,0,0
UA,4/13/2022,1041,N461UA,DEN,15:06,15:05,198,197,-1,14:59,6,0,0,0,0,0
UA,4/13/2022,1185,N897UA,ORD,21:59,0:40,113,103,161,0:36,4,24,0,0,0,137
UA,4/13/2022,2027,N896UA,IAD,23:37,23:45,70,61,8,23:40,5,0,0,0,0,0
UA,4/14/2019,607,,ORD,21:02,0:00,110,0,0,0:00,0,0,0,0,0,0
UA,4/14/2020,1453,N39728,ORD,20:48,20:25,108,91,-23,20:21,4,0,0,0,0,0
UA,4/14/2022,1041,N444UA,DEN,15:06,14:59,198,198,-7,14:44,15,0,0,0,0,0
UA,4/14/2022,1185,N847UA,ORD,21:59,21:55,113,102,-4,21:50,5,0,0,0,0,0
UA,4/14/2022,2027,N889UA,IAD,23:37,23:34,70,74,-3,23:28,6,0,0,0,0,0
UA,4/15/2019,607,N24736,ORD,21:02,21:12,110,102,10,21:06,6,0,0,0,0,0
UA,4/15/2020,1453,N17730,ORD,20:48,20:41,108,96,-7,20:38,3,0,0,0,0,0
UA,4/15/2022,1041,N425UA,DEN,15:06,15:01,198,188,-5,14:55,6,0,0,0,0,0
